"Time (s)","X (µT)","Y (µT)","Z (µT)"
9.3274330000E-01,2.939953613E1,3.219534302E1,2.001451111E1
9.5269930000E-01,2.938955688E1,3.221203613E1,2.017874146E1
9.7265430000E-01,2.932928467E1,3.202957153E1,1.994213867E1
9.9261030000E-01,2.946319580E1,3.205798340E1,2.014550781E1
1.0125653000E+00,2.953189087E1,3.178997803E1,2.030221558E1
1.0325213000E+00,2.973304749E1,3.165414429E1,2.031715393E1
1.0524763000E+00,2.973045349E1,3.153784180E1,2.067024231E1
1.0724323000E+00,2.969654846E1,3.125946045E1,2.083288574E1
1.0923873000E+00,2.971662903E1,3.120419312E1,2.093418884E1
1.1123433000E+00,2.978202820E1,3.089035034E1,2.093113708E1
1.1322983000E+00,2.973045349E1,3.059228516E1,2.098782349E1
1.1522543000E+00,3.002876282E1,3.028631592E1,2.132223511E1
1.1722093000E+00,3.025677490E1,3.000177002E1,2.129786682E1
1.1921653000E+00,3.047683716E1,2.980798340E1,2.118345642E1
1.2121203000E+00,3.064651489E1,2.942797852E1,2.137178040E1
1.2320753000E+00,3.104531860E1,2.928054810E1,2.090667725E1
1.2520314000E+00,3.167196655E1,2.898760986E1,2.082766724E1
1.2719874000E+00,3.214120483E1,2.871069336E1,2.041384888E1
1.2919424000E+00,3.233152771E1,2.830346680E1,2.024514771E1
1.3118984000E+00,3.256614685E1,2.800988770E1,2.060650635E1
1.3318534000E+00,3.262986755E1,2.770880127E1,2.102331543E1
1.3518094000E+00,3.279331970E1,2.740090942E1,2.085655212E1
1.3717644000E+00,3.303739929E1,2.731326294E1,2.106170654E1
1.3917194000E+00,3.309788513E1,2.733386230E1,2.058486938E1
1.4116754000E+00,3.313290405E1,2.730117798E1,2.084938049E1
1.4316304000E+00,3.343713379E1,2.718582153E1,2.094311523E1
1.4515864000E+00,3.352676392E1,2.720855713E1,2.077793884E1
1.4715414000E+00,3.410418701E1,2.698928833E1,2.079249573E1
1.4914974000E+00,3.433833313E1,2.674536133E1,2.083000183E1
1.5114534000E+00,3.424769592E1,2.606442261E1,2.171946716E1
1.5314084000E+00,3.395048523E1,2.547531128E1,2.285879517E1
1.5513634000E+00,3.353285217E1,2.520196533E1,2.353771973E1
1.5713194000E+00,3.335166931E1,2.495227051E1,2.355813599E1
